Input File: 0308-01.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  4.280000e+02  -2.883513e-07  -4.095826e-07   5.009036e-07  -1.251460e+02 
  4.300000e+02  -6.889684e-07   3.294823e-06   3.366087e-06   1.018107e+02 
  4.320000e+02  -8.690338e-06   4.960474e-06   1.000641e-05   1.502821e+02 
  4.340000e+02  -2.162847e-05   8.562407e-07   2.164542e-05   1.777329e+02 
  4.360000e+02  -1.904707e-05  -4.788264e-06   1.963971e-05  -1.658888e+02 
  4.380000e+02  -5.607472e-06  -4.906576e-06   7.451055e-06  -1.388138e+02 
  4.400000e+02  -6.918274e-07  -1.135222e-06   1.329419e-06  -1.213590e+02 
  4.420000e+02  -1.772576e-06   1.243944e-06   2.165507e-06   1.449399e+02 
  4.440000e+02  -1.323152e-06   1.469875e-06   1.977692e-06   1.319929e+02 
  4.460000e+02  -1.295666e-06  -2.432946e-07   1.318310e-06  -1.693651e+02 
  4.480000e+02  -1.413817e-06  -2.043383e-07   1.428507e-06  -1.717760e+02 
  4.500000e+02  -3.379120e-07   3.565826e-07   4.912592e-07   1.334600e+02 
  4.520000e+02   7.338123e-07   3.349897e-08   7.345765e-07   2.613771e+00 
  4.540000e+02   3.901966e-10   1.245114e-06   1.245114e-06   8.998204e+01 
  4.560000e+02  -7.161752e-07   4.177359e-06   4.238306e-06   9.972832e+01 
  4.580000e+02  -1.847652e-06   3.902413e-06   4.317713e-06   1.153359e+02 
  4.600000e+02  -2.108492e-06   1.019469e-06   2.342019e-06   1.541959e+02 
  4.620000e+02  -1.179406e-06   3.139099e-07   1.220466e-06   1.650957e+02 
  4.640000e+02   2.942010e-07   2.203171e-07   3.675512e-07   3.682829e+01 
  4.660000e+02   1.337278e-07  -2.094853e-07   2.485301e-07  -5.744732e+01 
  4.680000e+02  -6.191156e-07  -1.592418e-07   6.392668e-07  -1.655757e+02 
  4.700000e+02  -2.964531e-07   2.253180e-07   3.723609e-07   1.427635e+02 
  4.720000e+02   3.580046e-08  -5.740625e-07   5.751777e-07  -8.643147e+01 
  4.740000e+02  -4.252882e-07  -5.116627e-07   6.653336e-07  -1.297330e+02 
  4.760000e+02  -4.835992e-08  -8.170497e-08   9.494411e-08  -1.206206e+02 
  4.780000e+02   1.043391e-06   4.696921e-08   1.044447e-06   2.577482e+00 
  4.800000e+02   5.482671e-07  -2.000834e-07   5.836353e-07  -2.004894e+01 
  4.820000e+02   1.228577e-07   2.597663e-07   2.873544e-07   6.468797e+01 
  4.840000e+02   2.464811e-07   8.137207e-08   2.595657e-07   1.826987e+01 
  4.860000e+02   3.871602e-07  -3.675331e-07   5.338292e-07  -4.351026e+01 
  4.880000e+02   1.858286e-07   1.089013e-08   1.861474e-07   3.353874e+00 
  4.900000e+02   9.827537e-07   5.513887e-07   1.126869e-06   2.929525e+01 
  4.920000e+02   7.948025e-07   3.420640e-07   8.652854e-07   2.328589e+01 
  4.940000e+02   1.126325e-07   2.977014e-07   3.182957e-07   6.927634e+01 
  4.960000e+02  -1.544638e-07   8.477079e-07   8.616657e-07   1.003268e+02 
  4.980000e+02   2.108830e-07   3.535952e-07   4.117053e-07   5.918829e+01 
  5.000000e+02  -9.307131e-08  -2.436897e-08   9.620871e-08  -1.653275e+02 
  5.020000e+02  -1.588115e-10   2.434825e-07   2.434825e-07   9.003737e+01 
  5.040000e+02   3.477897e-07   4.569979e-07   5.742863e-07   5.272773e+01 
  5.060000e+02   6.904953e-08  -2.821112e-07   2.904386e-07  -7.624667e+01 
  5.080000e+02  -3.444095e-07  -9.737664e-09   3.445471e-07  -1.783805e+02 
  5.100000e+02  -8.327001e-08   3.331805e-07   3.434285e-07   1.040322e+02 
  5.120000e+02   1.281506e-07   1.528859e-07   1.994910e-07   5.002990e+01 
  5.140000e+02  -2.822809e-07  -7.143186e-08   2.911786e-07  -1.657993e+02 
  5.160000e+02   2.177775e-07   4.677232e-07   5.159380e-07   6.503275e+01 
  5.180000e+02   4.781523e-07   4.187497e-07   6.355950e-07   4.121078e+01 
  5.200000e+02  -1.739663e-07   2.549195e-07   3.086232e-07   1.243110e+02 
  5.220000e+02  -9.314003e-07   3.882206e-07   1.009070e-06   1.573729e+02 
  5.240000e+02  -7.126832e-08  -1.015604e-07   1.240713e-07  -1.250586e+02 
  5.260000e+02   2.471437e-07  -2.648391e-07   3.622427e-07  -4.697950e+01 
  5.280000e+02  -1.134134e-07   8.498785e-08   1.417235e-07   1.431534e+02 
  5.300000e+02  -7.856952e-08   3.784511e-07   3.865209e-07   1.017285e+02 
  5.320000e+02   1.047023e-07  -1.528633e-08   1.058123e-07  -8.306380e+00 
  5.340000e+02  -3.010925e-07   5.939980e-07   6.659507e-07   1.168801e+02 
  5.360000e+02  -6.221794e-07   7.561162e-07   9.791929e-07   1.294497e+02 
  5.380000e+02  -3.031499e-07  -3.525683e-07   4.649777e-07  -1.306900e+02 
  5.400000e+02  -1.121458e-07  -1.028175e-06   1.034273e-06  -9.622479e+01 
  5.420000e+02   1.126554e-08   3.083644e-07   3.085701e-07   8.790773e+01 
  5.440000e+02   4.652643e-09   9.113928e-07   9.114046e-07   8.970750e+01 
  5.460000e+02  -2.495512e-07   5.161766e-07   5.733359e-07   1.158019e+02 
  5.480000e+02  -7.689097e-07   2.106418e-07   7.972403e-07   1.646798e+02 
  5.500000e+02  -1.022580e-07   2.695343e-07   2.882801e-07   1.107761e+02 
  5.520000e+02   1.187855e-07  -5.822634e-08   1.322887e-07  -2.611320e+01 
  5.540000e+02   1.158714e-07  -1.776910e-07   2.121327e-07  -5.689182e+01 
  5.560000e+02   9.521440e-07   3.695402e-07   1.021341e-06   2.121192e+01 
  5.580000e+02   2.174702e-06   1.315761e-06   2.541763e-06   3.117521e+01 
  5.600000e+02   7.105639e-07   1.822849e-06   1.956446e-06   6.870369e+01 
  5.620000e+02  -5.406637e-07   7.971844e-07   9.632342e-07   1.241458e+02 
  5.640000e+02  -5.905712e-08   2.551706e-09   5.911222e-08   1.775259e+02 
  5.660000e+02   2.481546e-07  -2.464643e-07   3.497504e-07  -4.480420e+01 
  5.680000e+02  -1.075818e-07   3.263312e-07   3.436072e-07   1.082459e+02 
  5.700000e+02  -5.507300e-09   2.855620e-07   2.856151e-07   9.110486e+01 
  5.720000e+02   1.515303e-07  -1.416871e-07   2.074528e-07  -4.307733e+01 
  5.740000e+02  -2.070393e-07  -2.562476e-07   3.294360e-07  -1.289370e+02 
  5.760000e+02  -1.425164e-07   2.170008e-07   2.596156e-07   1.232951e+02 
  5.780000e+02   6.753007e-08  -5.174052e-07   5.217935e-07  -8.256397e+01 
  5.800000e+02   6.802027e-07  -1.368023e-06   1.527796e-06  -6.356270e+01 
  5.820000e+02   1.165875e-06  -6.043810e-07   1.313217e-06  -2.740190e+01 
  5.840000e+02   1.171463e-06   2.696631e-07   1.202100e-06   1.296329e+01 
  5.860000e+02   3.643894e-07  -7.441235e-08   3.719097e-07  -1.154174e+01 
  5.880000e+02   1.983735e-07  -3.170426e-07   3.739894e-07  -5.796578e+01 
  5.900000e+02   4.891026e-07   2.518660e-08   4.897507e-07   2.947873e+00 
  5.920000e+02   5.676208e-07  -3.777768e-08   5.688765e-07  -3.807673e+00 
  5.940000e+02  -1.215332e-07   2.749506e-07   3.006129e-07   1.138463e+02 
  5.960000e+02  -2.338674e-07   3.455364e-07   4.172402e-07   1.240911e+02 
  5.980000e+02  -9.656209e-09   1.980890e-07   1.983243e-07   9.279077e+01 
  6.000000e+02  -2.699468e-07  -3.267399e-07   4.238281e-07  -1.295629e+02 
  6.020000e+02  -2.412744e-07  -2.809239e-07   3.703128e-07  -1.306580e+02 
  6.040000e+02   1.861463e-07  -6.260908e-07   6.531770e-07  -7.344198e+01 
  6.060000e+02   2.826388e-07  -6.573309e-07   7.155198e-07  -6.673328e+01 
  6.080000e+02  -2.885647e-07  -2.789493e-07   4.013506e-07  -1.359707e+02 
  6.100000e+02  -5.277079e-10   1.235691e-07   1.235702e-07   9.024467e+01 
